fecha_publicacion,termino,vistas,text,idioma,polaridad,num_palabras
2024-01-03,lo_bueno_de_ipn,87,recomienda decir bonito ver estar encantado haber ver carrera obviamente traía deseo ajá entrar modos ver cumplir expectativa cumplir expectativa obviamente encontrar estar estresado ay ejemplo tocar clínica esfuerzo valer paciente gracia prueba revisar asustente ajá precio gratis gracia compran comprir jugo gracia doctora,es,2,44
2023-03-11,lo_malo_de_uam,386,mentals sea pasar factura puta madre,es,2,6
2022-09-02,lo_bueno_de_ipn,34,crescimiento personal mejor oportunidad laboral beneficio hablar idioma centro lengua extranjero ipn duda opción aprender mito lengua fácil realidad pretender luz profesor lunes politec 18.30 horas,es,2,26
2022-04-27,lo_bueno_de_iphone,19300,valer pena comprar iphone xs 2022 dar 3 razón comprar él comprar él teléfono 4 año tomar mejor foto video android gama medio actual número 2 aplicación instagram tiktok funcionar io sistema operativo mantener actualizado 2022 seguir actualizar número 3 experiencia juego procesador pantalla ver súper audio estéreo razonser comprar él batería durar poquito carga rápido cámara ultra wide angle fotografía noche ehh número 3 actualmente androids sacar mejor selfi síguemir consejo momento comprar celular importar año viejo,es,2,78
2023-12-27,#reseña,174200,famoso ciudad méxico grabar reggaeton champang bellacati diflox jove tiki empecemo temática increíble mencionar grabar reggaeton champang poquito conoz antro antro específicamente reggaeton llegar destello pop urbano estimado edad 18 23 año línea antro cover 100 pesos general pulsada 200 pesos barra libre chulada soler pensar chulado cumpleaños pagara cover tendra pulsada trago noche ojo pulsada trago ilimitado 100 pesos hermano esperar baratísimo buenisimo estantro promoción estrella 12 noche bote 999 obviamente nacional gordito lugar ambiente música precio va encontrar sabu desay antro rectifico grabar reggaeton champang dani flovi bellacati pon orgulloso perrear suelo salir besado niño dios recordar loji antro volver dalar fono,es,2,104
2024-02-08,lo_bueno_de_ipn,8198,bubíxa niña bonito ypn contar carrera edificio área verde contar biblioteca politecnico gimnasio amplio contar despacio desarrollar actividad recreativa,es,2,19
2024-11-09,#reseña,56200,5 joya oculto dermatológica accesibl rayo término producto skincare valer pena adecuan presupuesto ajustado joya número 5 oculto año 1 nivea celular 630 serum anti mancha antiedad extracto soya antioxidante derivado resorción ayudar despigmentar piel valer pena producto aclarador noche 2 garnier agua miselar rosa opción desmaquillarte doble limpieza maquilla utiliza protector solar color 3 neutrogena hydrobus serum concentrado opción hidratación hipoalergénico piel seco piel sensible glicerina provitamina b5 4 habón actine barra 10% azufre ácido salicílico marca darrow marca piel latino tener acne espalda acne glúteo opción 5 diaper rash hill country óxido zinc 40% crema brindar protección retener grado humedad piel sensación alineo collar platíqueme comentario opción favorita gustar probar,es,2,112
2023-12-19,#reseña,4611,enseñar cosa tener buscar hora elegir televisor rodrigo gustar estudiar cosa comprar cosa marca televisor va elegir tipo televisor tener comprar garantía extendido vender lugar marca televisor comprar déjamir decirte organización llamar consumer reports montón tiempo recoger información sumamente confiable mejor marca televisor siguiente orden samsung g sony comprar marca háganlo cuestión tecnología televisor único cambiar televisor televisor forma presentar imagen tipo tecnología led oled culed emitir luz importante parecer dejar tabla comparativo característica poner evaluar dejar amarillo mejor televisor oled contraste imagen negro verdadero pixel apagar individualmente película serie game of thrón capítulo ayudar pasar realmente serie televisor oled poder conectar frente lado vas imagen ángulo visión televisor pasar ejemplo televisor led parás lado ángulo ver imagen brillo persona teléfono 100% abril televisor led opción querer extremo brilloso véjense culed color pantalla oled punto honesto ojo humano captar número color tele 8 millón color tele 12 millón color diferencia ojo capaz captar 4 millón color televisor oled soler delgado capa reproducir luz andar buscar televisor delgadito vayansar oled televisor led led pixel traer quemar andar buscar inversión tiempo televisor vida útil vayansar culed ganar general inversión televisor led saber televisor compra valer pena garantía extendido consiguiencir garantía extendido tele marca televisor pasar sendido 80% específicamente garantía extendido responder píxel muerto garantía responder píxel muerto pensar querer revisar tabla completo tiempo buscar él link perfil esperar hacer mundo inversión,es,2,229
2024-12-03,#opinion,78100,amor nano baño corte pelo enseñar vea chécatir fresco acá tony presentar tony baño hablar terapia post ciclo conocer presento nombre fernanda nutriólogo deportivo egresa tech montereo vida chulo precioso vida chula preciosa mamamá besito hablar generalidad ciclaje tocar hablar post ciclo vida entender pct periodo recuperación ciclo esteroid anabólico sustancia alterar homostasis organismo propósito principal reestablecer producción natural hormonal principalmente testosterona obviamente minimizar posible efecto secundario consistar cosa evaluación hormonal actual iniciar pct sugerir persona realizar estudio sangre principalmente venir testosteronar estrógeno lh fch número 2 base medicamento específico común incluir serms modulador selectivo receptor estrógeno tamoxifeno clomifeno inhibidor aroma taza anastro sol exerme estano reducir conversión testosterona estrógeno provenir efecto secundario ginecomastir duración pct 4 6 semana obviamente depender intensidad duración ciclaje importante ciclaje llevar terapia post ciclo meter chocho vida principalmente restaurar desequilibrio llegar nivel hormonal minimizar efecto secundario conservar ganancia muscular prevenir daño plazo general pct personalizar tipo ciclaje evidentemente decir planear ciclar él llev equipo multidisciplinario etapa ciclaje terapia post ciclo,es,2,166
2024-07-02,lo_bueno_de_mexico,179900,mundo museo bonito ciudad méxico tesoro arquitectónico mostrar arte mexicano exhibición diseño arquitectura lugar seguramente encantar centro histórico ciudad méxico munal museo nacional arte obra arquitectónico importante siglo xx arquitectura tipo ecléctico arquitectura común edificio impresionante costo general entrada lunes sábado 90 pesos visitas domingo costo interesante lugar momento hospital 1982 recinto convertir museo arte espacio hermoso mostrar pintura mexicano recorrido vas siglo historia arte mostrar obra frida kahlo diego rivera josé clemente david alfaro visitar museo mezcla regresar tiempo belleza hora arquitectura mezclar cultura mexicano impresionante destino único gustar cultura museo pensar visitar ciudad méxico pómeno comentario gustar visitar lugar ver video,es,2,103
2024-04-20,lo_bueno_de_ipn,427,herramienta digital utilidad estudio ipn número 1 socratic app poder buscar absolutamente poder tomar él foto poder escribir él dar resultado simplemente tratar copiar resultado servir comprobar respuesta resolver duda problema matemático número 2 forest forest app ayudar tiempo estudio efectivo app poder tiempo querer estudiar tarea distracción tener arbolito salga app distraigar cambi aplicación salga aplicación forest seguir crecer arbolito seguir crecer dar estadística haber estudiar número 3 conocido duolingo útil sesión diario 15 minuto poder comenzar aprender idioma inglés italiano francés alemán idioma comenzar enseñarte palabra clave nombre objeto integrante familia forma enseñarte oración larga texto audio imagen probar probar apps déjenmar experiencia comentario,es,2,106
2024-10-03,#reseña,29700,tarjeta crédito darte beneficio poner novedad cashback convertir recompensa desciada tarjeta vient totalero jugada story hack inesperado tarjeta story black 3% categoría tarjeta mastercard haber aceptar mundo tarjeta requisito compra mínimo mensual anualidad vida complicar gasto descuido tarjeta permitir diferir compra 3 6 9 12 mes tarjeta dar pelear banco tradicional probablemente aprovechar solicitar tarjeta enlace story regalar 100 pesos compra mínimo 200 altura dime regalar dinero aprovechar,es,2,68
2022-10-19,#opinion,1600000,ok llegar millón likes poner mamado,es,2,6
2024-01-10,lo_malo_de_iphone,127900,iphone 12 2024 cosa iphonir 6 2024 postular 7000 pesos versión base equilibrado pantalla oled cámara noche a14 bionic 2 3 año actualización combo pera almacenamiento 64 gb imposible ocupar año cumplir 4 año lanzamiento actualización llegar característica problema iphone 12 recibir batería 2800 mah iphonir 11 iphone xr dar peor rendimiento decir tener 90% capacidad batería iphone perfecto estar oficina estudiante persona casa simplemente necesitar batería iphone compártelo video amigo querer comprar él iphone 12 llevar sorpresa síguemir querer tecnología,es,2,81
2023-01-26,lo_bueno_de_ipn,6164,bienvenido expo profesionáfico 2023 llevar cabo zacateco colonia lindo vista planetario acceso requier registro línea preocupar afuerar poder entregar pasaporte vas sellar visita stand universidad expo vas encontrar oferta educativo instituto politécnico nacional ingeniería medicina odontología textil robótico vas encontrarte carro vas encontrar burrito bailar oportunidad examen miláculo gratuito ingl orientación vocacional venta vía oficial recordar disponible 6 febrero,es,2,59
2022-10-09,lo_bueno_de_ipn,401,hola arat aspeyti encontrar centro interdisciplinario ciencia salud unidad santo tomás politécnico nacional compañero manuel apoyar carrera psicología perfecto asomestr concluir carrera encontrar noveno semestre actualmente semestre noven ah felicidad nov punto salir arrepient elegir carrera fíjate principio querer medicina empezar enamorar psicología ahorita clínica excelente platicano escuchar psicología realmente enfoque espectador tener idea realmente suceder semestre principio enseñar anatomía cerebro empezar entrevista empezar primero entrevista posteriormente enseñar enfoque modelo enfocar sig santo tomás cognitivo conductual principal enseñar tratar paciente psicoanálisis sistémico enseñar empezar práctica séptimo semestre materia rama acercamiento especialidad vividir mirar octavo semestre empezar poder rama clínico organizacional educativo organizacional educativo intervención paciente empresa clínica pedir ser estérigido modelo gustar supervisor comprender azurrir específicamente tercer semestre decir neurociencia enseñar parte cerebro poquito empezar modelo enfocar psicología autor teóricamente fundamentado momento actuar paciente tener justificar tratamiento psicológico sacar bibliografía querer pensar campo menciona dividir depender laborar laborar estar podría laborar campo elegistar campo clínico mira campo clínico opción poder consultorio poquito complicado salud edular onda poder imp sigs checar servicio social normalmente servicio social chance contratar sigs convenio institución quier enfocarte casa clínica complicado oportunidad imp intervención específico querer criminal poder posgrado poder titular titulación posgrado sal titulado posgrado chile sabrás tendrás conocimiento área campo podriar dirigir ambiente laboral ah mirar educativo normalmente educación especial aparte materia optativa materia gustar normalmente educativa educación especial trabajar centro niño síndrome edad discapacidad organizacional empresa campo laboral clínica normalmente pauta campo laboral prueba psicométrica evaluar empleado ganar profesor poder cochinito poder clínica consultorio clínica excelente pláticano práctica platicábamos compañero unidad área psicología odontología perdón comentar acercar paciente tratar práctica tratar paciente contactar ah capsid poder papeleta paciente atender normalmente nivel caso atender ansiedad capsid atender persona trastorno normalmente llegar ansiedad profesor facilitar papeleta poner contacto pón hora fecha vengar capsid confianza acabar compartir compañero capsid centro atención prevención psicológico exactamente venir persona acercar él confianza profesional formar ayudar muchísimo ventaja normalmente psicólogo cobrar 500 600 pesos consulta practicant aparte intervención psicólogo informado plus asesor psicólogo normalmente consulta exteriores 75 interno escala escuela vengar 55 pesos sentir ayuda salud mental pandemia peligro prender foquito rojo persona guardar cosa gusto atender excelente pandemia fundamental tratar mínimo especialista necesitar acércense necesitar practicar gente amigo favor platicanos suficiente escuela salga campo laboral haga trabajo teóricamente practica enfocado campo laboral lema politécnico técnica servicio patria preparado tipo intervención salir especialidad intervención crisis intervención crisis normalmente pasar sismos ver persona entrar pánico herramienta dar él persona ayuda momento poder entrar crisis pasar cosa excelente crees falta tuvierar directivo poli unidad santo tomás tuvierar oye faltar atención gustar haber salón pediría pedir dar salón psicología línea venir cuarto perder práctica cosa dar visibilidad carrera psicología psicólogo poli poli psicólogo psicólogo formado dar visibilidad carrera sentir importante salud humano salud mental pláticamente perfil deber alguien aprovechar máximo carrera entrar diriar ok tratar persona pasar poder hablar ver paciente empático vas desarrollar carrera enseñar entrevista agarrar confianza tener confianza poder envolvertir persona ir él desarrollar gustar quier meterte medicina sexo psicología dar materia básico ver biología querer medicina ir enamorar psicología pasar querer medicina enamorar psicología indicar cabina disculpame indicar pregunta colgar crees cara carrera momento salir cara semestre plus carrera prueba psicológica cápsulo pid saca copia barato ahorito regresar noveno semestre llevar práctica centro interdisciplinario niño persona caí persona trastorno mental va agarrar práctica carrera barato gasta copia máximo sacar prueba guays aplica niño salir 140 choncha cosa facilito excelente tener información necesario manuel otorgar perspectiva muchísimas gracias espacio tiempo gracias gracias otorgarno amigo cool interesar carrera justo fomentemos psicología poli psicología salir alumno muchísimo gracias manuel ver vídeo adiós cuídense,es,2,601
2024-04-17,lo_bueno_de_iphone,49500,iphonir infravalorado actualmente obviamente hablar iphone 13 mini realmente equipo fantástico juzgar tamaño equipo magnífico envidiar él iphonir reciente obviamente iphone 13 mini tener procesador capaz abrir aplicación poder entrar editar video grabar fotografía editar fotografía fluido tener pantalla brillo resolución rescato aspecto cámara mejor cámara mercado cámara perfecto capturar recuerdo crear contenido equipo súper compacto realmente único desventaja iphone autonomía malo terminar equipo fantástico precio bajar considerablemente hacer él opción ideal querer teléfono,es,2,74
2021-08-21,#reseña,326200,recomendar tener resto año oprano discutiblemente serie historia importante historia tomy soprano líder mafia americano jersey serie comenzar ataque pánico terapia cosa mantener secreto jefe pinche mafia mam serie atreveír tele cosa escené cine temporada decepción serie redondito madmen hbo historia agencia publicidad york principios 60 serie llevar puto emi estar transmitir precisar ambientación york 60 valer pena serie hiper realista pasar personaje complejísir serie pasadísimo six feet under serie favorito vida serie arrancar 24 diciembre dueño funerario muera accidente tránsito resto familia cargo negocio capítulo arrancar muerte desconocido cuyo funeral suceder negocio muerte arrancar episodio 60 tanto ver serie serie increíble jamás ver serie lidiar complejo lado tema muerte proceso terminar poema vida enorme succession familia roy dueño conglomerado medio periodico canal televisión red verga logar roy jefe familia retirar él hijo kendall asumir quedar changarro alamero cumpleaños número 80 loguir roy familia vayansar verga negocio quedar familia entero empezar serie maquinasión traición quedar él negocio hijo verga hablar negocio familiar cualquiera gente poseer mil millón dólares decisión tomar apricho afectar economía mundial pasadísima verga temporada trailer serie prometer tener acabar año,es,2,183
2024-12-29,lo_bueno_de_iphone,62700,pablo preguntar comprar iphone 16 pro felicidad accesorio apple oficial comprir hombre recomendar funda rinochil recomendar ejemplo batería magsafe tién tipo ejemplo anker francamente auricular seguramente relación precio podriar comprar auricular nothing estar guai querer gastar querer reloj querer comprar apple watch ejemplo poder comprar reloj huawei alternativa iphone suerte desgracia caso afortunadamente teléfono vendido vender accesorio marca precio poder comprar accesorio costar 5 euros poder comprar complemento valer 250 tener absolutamente repito funda batería magsafe complemento audio comprar,es,2,79
2025-01-01,#reseña,26900,minuto metrashola avenida universidad mistery bike computers milwights corte abrir 99 corte nacional internacional vender kilo restaurante lugar recomendar carne guacamole corte ribeitibón yol tomajo garachero picaña montón corte precio promedio zona pedir coca 40 varo precio zona pedir pequeño chois 300 ver tamaño corte jugosidad ver buenísima aparte pedir churrasco 200 enorme pedir papas complemento pequeño chois mistery bike andamos mebota mejor picaña probar vida ver jugosidad término pedir término cuarto carne jugoso intensidad sabor carne grasita buenísimo delicioso churrasco neta sentir pasar poquito cocción saber delicioso sec papa buenísima crujient suavecita 500 pesos mejor picaña comer ciudad arrancar bello,es,2,101
2024-12-15,lo_bueno_de_iphone,25600,pena comprar iphone xs 2025 50 segundo empezar diciéndote cosa positivo dispositivo mira dispositivo calidad construcción rendir justo decir él gama bajo samsung marca rendir justo quedar actualización amplio obviamente tanto año lanzar batería degrado increíble comprar dispositivo certificuser abrir deserpado cambiar batería lugar certificado tener lining sensor fotográfico tender face id ancho criólogico material construcción resumen valer pena tipo dispositivo público secundario exigente persona va móvil móvil secundario forma poder guardar vídeo comentarno asesorarte forma separ,es,2,77
2024-12-17,lo_bueno_de_huawei,27900,creer mano teléfono plegable huawei creer barato iphone presentar huawei mate x6 cerrado pantalla 6.45 pulgada abierto 7.93 pulgada instalar aplicación justamente querer enseñar calidad pantalla miren bonito color display oled continuidad pantalla estés ver pantalla grandoto pasar exterior sumenle pantalla hecho cúm lungla cristal súper resistente huawei doblar celular resistente agua cámara gracias poder tomar fotografía 50 megapixel utilizar lente principal visualizándolo pantalla exterior chequir 512 giga almacenamiento 12 giga ram papá llegar precio súper competitivo 27998 pesos celular marca llegar categoría precio atractivo esperar llegar plegable precio realmente atractivo huawei competidor 2025 perfil encontrar celular lanzar mercado,es,2,99
2024-07-07,#opinion,73,generación z valorar sentir él comunidad marca creer comunidad importante generación 7 entienda ropa invitar sesión q&a 10 cliente fan marca preguntar él oir línea ropa deportivo quier gustar gustar tomar opinión crear línea generación z buscar generación 7 solitario sufrir ansiedad sentir él conexión marca ayudar generación 7 fórmula secreto conectar generación 7 sentir comunidad marketing marquetero,es,2,58
2024-12-18,#reseña,106,opinión honesta querer empezar diciéndol película significado amante cine cinta dirigir robert c. mckeith protagonizado tom hanks robin wright ver película icono clásico cine forest gump verlo regreso nostalgia curiosidad entregar filme base llamar atención película ver cuadre llegar curiosidad ir aburrir ir entretener ir pasar historia contado momento aburr momento sentir vibra obra teatro sentado ver cambio escenario simple actuación llevar mano trama llegar historia enternescar dejar garganta hacer reflexionar cosa tener llegar cine película mente limpio expectativa escuchar recomendación sentarte vivir él vea cine dejar comentario concuerda opinión estar desacuerdo chiste batería unir amor cine,es,2,97
2023-11-27,#opinion,141400,estár orlar güey gato emocionar ir unidos morrito fecha güey podiar gasolina coche guay chico decir másñero guay chico querer poner él gasolina coche experiencia vivir sorprender mam gente imagínate haber par diversión güey experiencia guay chica güey taco cabeza taco cabeza güey lavar coche tender cama tender cama cade limpiar par brisa plato lavadora cla español hola perra vo carnal quitar acento ir él américa güey dividido ir él américa grado verlo güey intersección persona inglés hab él inglés quitar él netflix ponerl película pirata güey,es,2,87
2021-10-13,lo_bueno_de_iphone,8299,video leo contar increíbl función iphonir 13 1 grabar calidad cine cámara poder función llamar cinematic more video ver película 2 foto hora nocturno capturar imagen poquito luz tira foto nítida llena color 3 hablar cámara tecnología puedes tomar instantánea muchísimo zoom foto macro imagen tomar sequita detalle flor planta 4 superresistencia saldría accidente iphone pantalla destruir carcasa resistente caída golpe cuéntame comentario gustar iphonir 13,es,2,66
2023-02-07,#reseña,11300,profesor deber reseña listo 5 minuto engujel buscar lectura abierto escribir libro título reseña listo tendrar reseña detallado libro poder guiar perfectamente sacar 10 compartir amigo síjeno instagram roba tariah ensayo,es,2,31
2024-04-29,debate_de,44800,candidata morena presumir gobierno león jalisco transporte público electromobilidad tren caer allá caer tomar papá tomá papá tomá papá tomá papá tomá papá tomá papá,es,2,25
2024-12-20,#reseña,522,decir hablar mujer canal gusto salir duda entender edición madre editorial colección ilustrado edición caro experiencia humilde creador contenido incisivo hora tipo crítica versión poder historia íntegro mujeresita duda austral tener tiempo favorita versión ilustrado alfaguara querer cagar chingar ar pelear lozca efecto alfaguara versión ejemplo medianamente ilustrado traducción chido cosa técnicamente versión original mujeresita mujeresita terminar festejo navidad luisa meyalco describir mujeresita editorialmente tomar decisión juntarlo historia técnicamente libro mujeresita tendréis mujeresita versión edición novela eterno allá librero dividido parte tomo 3 mujeresita tener esperar tomo 12 leer mujeresita historia completo versión austral pasar historia parte historia libro recomendar consigar querer historia mujeresita edición austral austral clásico edición ver respetuoso traducción rifan edición íntegro querer desembolsar dinero versión colección poder optar versión editorial austral querer navidad meter anuncio recomeir vayar seguir yo instagram llegar 2000 seguidor instagram navidad rifar edición mujeresita editorial austral apreciar vídeo impecable impecable época rayar libro acabar nota completamente 2000 seguidor instagram navidad lleguer hacer encuesta instagram ruleta afortunado seguidor copia completamente gratis mujeresita,es,2,169
2023-06-02,lo_bueno_de_ipn,414,estudiar administración industrial obtener capacidad emprender innovar podrás viajar industria carrera alto demanda excelente remuneración inscríbete,es,2,16
2023-04-06,lo_bueno_de_mexico,192000,mundo méxico wow méxico méxico méxico único país audiencia escuche país moda país parís moda parís francia tokio moda tokio japón país italia moda comida italiano méxico moda punta punta oeste norte sur país país moda mundo moda mexican decir peño nieto momento gastronomía gente cultura talento riqueza artesanal orgulloso mexicano,es,2,51
2024-02-12,#reseña,83700,kindle recontar arrenar vida mundo vender cosa mágico super mítico lector desapuerdo verde realmente valer pena gastar él tanto plata descubrirer cuestión gustar libro físico biblioteca bla bla bla comprar 2 año reacia sincerar usar facultad querer cargar libro 800 página mochina hacer cosa convicar empezar casa literalmente cambiar problema abrir leer kindle vuelir paso mierda perdón expresión descubrí leer bolsito tirar cama luz apagado sabana cuello mínimo esfuerzo agarrar libro físico literalmente acá terminar bajar libro fuerza levantar yo agarrarlo biblioteca kindle prácticamente réplica biblioteca físico va agarrar él ir físico cansar cansar brazo cansar vista cansar edit quinto jackson b-warson leer acá kindle acá rinar acá entender punto llegar sentir agarrar papel incómodo encantar decir él encontrar solución volver persona preferir leer digital convertir juré destruir miedo pasar comprar kindle problema mandir fuerza,es,2,135
2024-10-24,lo_bueno_de_ipn,3320,querer estudiar escuela superior física matemático poderoso instituto politécnico nacional deber licenciatura pedir siguiente acierto probablemente 2025 matemático algolítmico 70 acierto físico matemático 91 acierto carrera inginería matemático 95 ecuación hermoso matemática vas ingresar politécnico convocatoria 2025 comentar univeta superpro curso iniciar 11 noviembre 2024 aprovechar momento 40% descuento aplicar supercódigo profetoxic univetas.com seleccionar botón verde pón código ganador ver clase,es,2,61
2024-01-04,lo_bueno_de_ipn,2610,carrera querés estudiar ingeniería sistema automotriz esime azcapozalco estudiar instituto politécnico nacional institución escuela nivel nacional orgullo político esperar poli gracias,es,2,21
2024-09-26,lo_bueno_de_ipn,13,hola aspirante descubrir cosa sabía ipn 1 fundación propósito ipn fundar 1 enero 1936 gobierno lázaro cardena creación impulsar proporcionar educación técnico profesional clase trabajador apoyar desarrollo industrial tecnológico méxico 2 enorme diversidad programa educativo ipn ofrecer amplio gama programa educativo abarca educación medio superior doctorado diverso área ingeniería ciencia natural ciencia social administración gestión empresarial 3 institución investigación nivel ipn institución educativo centro investigación reconocido nivel nacional internacional numeroso centro investigación laboratorio diverso área conocimiento investigador contribuir significativamente ciencia tecnología méxico 4 cultura deporte ipn fomentar actividad cultural deportivo equipo destacado diverso disciplina deporte organizar evento cultural feria científico exposición artístico comunidad politécnico 5 rete vinculación empresarial ipn fuerte vinculación sector empresarial industrial convenio colaboración estudiante egresado oportunidad práctica profesional proyecto empresa institución,es,2,124
2024-01-08,lo_malo_de_iphone,752500,uff encontrar hola estar bienvenido favor pásale gracias casa gracias ay color querer súper bonito tener mano iphone 15 pro versión titanio color modelo capacidad importar tengar bolsillo apoyar gracia querer tecito tamaño tablet querer tableta correa tipo apple watch importar realmente ultra querer cafecito ay airpod apple genius perfecto querer ay excelente decisión airpods poder ahorita eh querer poder abrir poder probar querer botellita agua ay reparar reparar préstamir tantito tener poquito sucio pantalla preocupar limpiar acompáñamir cargar 100% minutito ah ok gracias esperar tardir listo solucionada pantalla completamente gratuito apple care ah maravillar excelente servicio tratar súper jove joven joven d airpod regalo haberno visitado serio muchísimar gracias servir él wow,es,2,113
2024-12-10,#reseña,8425,decidir película año lista director john waters lugar director admirar muchísimo lugar año saco lista interesantísimo mejor película año tercer lugar película antojar salir cine poder finalmente vi wow resumir love lies bleeding párrafo complicado acabé ver él inmediato pensar hija perverso natural born killers telma luis mujer dependienta gimnasio fisicoculturista trabajo campo tiro encontrar azar destino emprender torrido romance lésbico problema romance construir entorno violencia totalmente desaforado transformar proceso romántico inicio historia frenesí erótico supervivencia placer interesante asunto película dirigir ro él glass cineasta recordar película terror religioso saint moth odio saint moth pensar hype película refrito mil cosa haber ver lovir li bleeding bestia cinematográfico cocer totalmente aparte acercamiento violencia rudeza erótico sucia ultracul atmósfero meticuloso construcción glorioso personaje complejidad convertir espectáculo sobresaliente empezar crítica decir film mezcla natural born killers telma louise love li bleeding potentísimo voz alejar momento clichés homenaje tarantinesco abundar asombrarno shock barato narrativa sentir innovadoro libertad creativo creer vean 20 minuto cosa anarquía formal maravilloso película sostener gracias brillante actuación lugar kirstir stewart papel protagonico psicópata contenido salir totalmente rango acostumbrado kirstar actriz versátil mundo mostrar gama emoción físico sorprender increíble katya o'brien hiperfornida justiciero película mujer vengar golpiza hermana amor activo serie mecanismo amenazar destruir personaje película filosofía corporal personaje conectar independencia éxito social sensualidad posibilidad fortalecer cuerpo parecer fascinante finalmente ed harris papel aterrador carrera papá psicópato personaje kirsten stewart hombre mantener costa control serie acontecimiento violento amenazar actividad ilegal unar interesantísimo composición visual cinefotógrafo ben fortsmir composición recordar atmósfera cine nicola winding reffen caer copia barato gustar sudor romance lésbico violencia fan thriller jamás llevar lugar espera corrar película directora prometedor generación cine ver catálogo max,es,2,276
2024-04-29,lo_bueno_de_ipn,5390,plantel ipn puebla inversión 600 millón pesos gobernador sergio salmón césped peregrín doctor arturo reyes sandoval director ipn supervisar avance centro innovación integración tecnología avanzado instituto politécnico nacional puebla espacio funcionar exclusivamente desarrollo proyecto productivo diverso área laboratorio auditorio área verde zona administrativo buscar generar proyecto directamente industria automotriz textil agroindustrial,es,2,51
2023-06-02,crítica_de,4445,pena skins campeón academia conjunto estilo personalización disponible 10 skins diseño único prometer 500 millón combinación elijas gustar empezar editar superior 3 estilo inferior 3 tipo calzado 2 tipo emblema mejorcito poder dejar él celselting contorno skin normal acabar combinar 21 color cabello 13 color ojo combinación color superior inferior color zapato partida severo depender creación esquina elegido mochila personalizable avatar reactivo cosa pico customizar color envoltorio cambiar color estandarte esquina 1500 pavo excelente precio ofrecer precio cosmético calificación 10 10 valer pena comprar él código dar comentar parecer,es,2,89
2025-01-16,crítica_de,5027,empezar méxico lugar poner méxico punto partida lugar cliché mexicano fiarrovia puesto esquit tamal periódico p méxico tiempo desaparecido desaparecido méxico media película muchísimo hablar punto vista película cinematográficamente blanco fotografía perfecto ejecución técnico punto vista película da totalmente diz francés nac conocer méxico vivir desaparición cerca película segmentacer diálogo película punto actuación drama ejecución ejecución jax justificar tema tomar él tanto banalidad superficial musical falta respeto evidentemente sensibilidad absoluto preguntar car él sofia gascon justificar tema importante musical historia basar poner méxico punto partida lugar ubicación poder haberno inventado haber él inventar país cine contar pasar empezar méxico lugar cliché mexicano fierrovia puesto esquit tamal periódico méxico tiempo desaparecido desaparecido méxico actriz haber realmente cuestión dirección dirigido actriz sozé saldaño ejemplo esfuerzo hablar español ir actriz actriz papel dirección cambiar cañón director falta investigar desdén méxico premio atacada actriz,es,2,140
2022-10-25,lo_malo_de_ipn,602,carrera importante ipn ipn 71 carrera distribuido 32 escuela distribuido carrera área estudio principal ingeniería ciencia físico-matemática ciencia médico-biológica ciencia social administrativo famoso popular mundo reconocer politécnico ingeniería ciencia físico-matemática ipn escuela superior universidad importante carrera físico matemático ingeniería aeronáutico ingeniería mecatrónico ingeniería sistema computacional licenciatura física etcétera carrera relacionado ingeniería cosa físico-matemáticos encasillar carrera ingeniería ciencia físico-matemática pasar rubro área estudio área ciencia médico-biológica relacionado medicina nutrición optometrizia mundo salud finalmente ciencia social administrativo sabía politécnico oferta carrera administración síguemir 2,es,2,82
2023-05-24,lo_bueno_de_mexico,95500,buenísima película mexicano ver deber dejar cine mexicano malo plataforma streaming número 1 huero dirigido alonso ruiz palacio estrenado 2014 historia joven sombra tomás santos sombra santos universitario vivir departamento ciudad méxico llegar hermano menor sombra tomás quedar él lugar encuentro hermano despertar interés sombra emprender viaje ciudad méxico objetivo encontrar músico escuchar papá niño llorar poetiro mejor película mexicano ver utilización tanto tema ejecutado lucha social nostalgia existencialismo encontrar netflix número 2 lobo estrenado 2019 película madre hijo acabar migrar unidos quedar él llevar dinero buscar tiempo hospedar motel niño comenzar quedar él encerrado madre trabajar sacar él promesa llevarlo disney película punto vista infantil mostrar niño percibir situación entender escuela quedar encerrado salir jugar niño lugar padre abandonar película mostrar realidad mexicano vivir punto vista inocente niño vida real vivir travesía llegar país ilusión promesa disney encontrar hbo max número 3 cosa imposible ir hablar dirigido ernesto contrera estrenado 2021 historia matilde mujer muerte esposo vivir vida solitario cargado secuela psicológico vivir tanto año esposo abusivo joven vendedor vivir edificio interesar bienestar señora dinero comer decidir ayudar él empezar bonito amistad película emotivo dejar reflexión comenzar vivir mejor película mexicano 2021 encontrar amazon prime dejen comentario querer 2,es,2,200
2024-08-07,lo_bueno_de_ipn,45,5 razón estudiar instituto político nacional acompáñamir 1 prestigio reconocimiento ipn regresado valorar campo laboral 2 amplio oferte local 3 foque investigación innovación razón número 4 apoyo económico ipn variedad rica programa apoyo quinto razón comunidad cultura reparartir vuelta curso ingreso félix superior amén curso paso futuro universitario,es,2,48
2025-01-06,lo_bueno_de_iphone,33400,apple acabar sacar ios 18.2.1 disponible actualicser iphonir actualización 18.2 18.2 ir optimización batería siento mejorar muchísimo sentir estable ios 18 actualización .1 corrección bug parcheo vulnerabilidad corrección error importante específicamente cosa seguridad importante actualizado evitarte tipo problema avísenmir corregir bug tener presentar bugs ir descargar él,es,2,47
